# author : tripiana@cern.ch (please report any problems)
# date   : 10/07/2015
DSID     FS   CROSSECTION[pb]     K-FACTOR     FILTEREFF   REL.UNCERT
387000   51       64.5085          1.0          0.61617      0.144098    
387001   51       64.5085          1.0          0.4687       0.144098    
387002   51       64.5085          1.0          0.23115      0.144098    
387003   51       21.5949          1.0          0.27642      0.140595    
387004   51       21.5949          1.0          0.28325      0.140595    
387005   51       8.51615          1.0          0.69469      0.139223    
387006   51       8.51615          1.0          0.31483      0.139223    
387007   51       8.51615          1.0          0.31958      0.139223    
387008   51       3.78661          1.0          0.34757      0.136877    
387009   51       3.78661          1.0          0.34991      0.136877    
387010   51       1.83537          1.0          1.0          0.136985    
387011   51       1.83537          1.0          1.0          0.136985    
387012   51       1.83537          1.0          1.0          0.136985    
387013   51       1.83537          1.0          1.0          0.136985    
387014   51       1.83537          1.0          1.0          0.136985    
387015   51       1.83537          1.0          1.0          0.136985    
387016   51       0.948333         1.0          1.0          0.134559    
387017   51       0.948333         1.0          1.0          0.134559    
387018   51       0.948333         1.0          1.0          0.134559    
387019   51       0.51848          1.0          1.0          0.133797    
387020   51       0.51848          1.0          1.0          0.133797    
387021   51       0.51848          1.0          1.0          0.133797    
387022   51       0.51848          1.0          1.0          0.133797    
387023   51       0.51848          1.0          1.0          0.133797    
387024   51       0.51848          1.0          1.0          0.133797    
387025   51       0.51848          1.0          1.0          0.133797    
387026   51       0.296128         1.0          1.0          0.132687    
387027   51       0.296128         1.0          1.0          0.132687    
387028   51       0.296128         1.0          1.0          0.132687    
387029   51       0.296128         1.0          1.0          0.132687    
387030   51       0.296128         1.0          1.0          0.132687    
387031   51       0.296128         1.0          1.0          0.132687    
387032   51       0.296128         1.0          1.0          0.132687    
387033   51       0.296128         1.0          1.0          0.132687    
387034   51       0.174599         1.0          1.0          0.132074    
387035   51       0.174599         1.0          1.0          0.132074    
387036   51       0.174599         1.0          1.0          0.132074    
387037   51       0.174599         1.0          1.0          0.132074    
387038   51       0.174599         1.0          1.0          0.132074    
387039   51       0.174599         1.0          1.0          0.132074    
387040   51       0.174599         1.0          1.0          0.132074    
387041   51       0.174599         1.0          1.0          0.132074    
387042   51       0.107045         1.0          1.0          0.129232    
387043   51       0.107045         1.0          1.0          0.129232    
387044   51       0.107045         1.0          1.0          0.129232    
387045   51       0.107045         1.0          1.0          0.129232    
387046   51       0.107045         1.0          1.0          0.129232    
387047   51       0.107045         1.0          1.0          0.129232    
387048   51       0.107045         1.0          1.0          0.129232    
387049   51       0.0670476        1.0          1.0          0.133429    
387050   51       0.0670476        1.0          1.0          0.133429    
387051   51       0.0670476        1.0          1.0          0.133429    
387052   51       0.0670476        1.0          1.0          0.133429    
387053   51       0.0670476        1.0          1.0          0.133429    
387054   51       0.0670476        1.0          1.0          0.133429    
387055   51       0.0670476        1.0          1.0          0.133429    
387056   51       0.0431418        1.0          1.0          0.137455    
387057   51       0.0431418        1.0          1.0          0.137455    
387058   51       0.0431418        1.0          1.0          0.137455    
387059   51       0.0431418        1.0          1.0          0.137455    
387060   51       0.0431418        1.0          1.0          0.137455    
387061   51       0.0431418        1.0          1.0          0.137455    
387062   51       0.0431418        1.0          1.0          0.137455    
387063   51       0.0283338        1.0          1.0          0.14171     
387064   51       0.0283338        1.0          1.0          0.14171     
387065   51       0.0283338        1.0          1.0          0.14171     
387066   51       0.0283338        1.0          1.0          0.14171     
387067   51       0.0283338        1.0          1.0          0.14171     
387068   51       0.0283338        1.0          1.0          0.14171     
387069   51       0.0283338        1.0          1.0          0.14171     
387070   51       0.0283338        1.0          1.0          0.14171     
387071   51       0.0283338        1.0          1.0          0.14171     
387072   51       0.0283338        1.0          1.0          0.14171     
387073   51       0.0283338        1.0          1.0          0.14171     
387074   51       0.0283338        1.0          1.0          0.14171     
387075   51       0.0283338        1.0          1.0          0.14171     
387076   51       0.0189612        1.0          1.0          0.14702     
387077   51       0.0189612        1.0          1.0          0.14702     
387078   51       0.0189612        1.0          1.0          0.14702     
387079   51       0.0189612        1.0          1.0          0.14702     
387080   51       0.0189612        1.0          1.0          0.14702     
387081   51       0.0189612        1.0          1.0          0.14702     
387082   51       0.0189612        1.0          1.0          0.14702     
387083   51       0.0189612        1.0          1.0          0.14702     
387084   51       0.0189612        1.0          1.0          0.14702     
387085   51       0.0189612        1.0          1.0          0.14702     
387086   51       0.0189612        1.0          1.0          0.14702     
387087   51       0.0189612        1.0          1.0          0.14702     
387088   51       0.0189612        1.0          1.0          0.14702     
387089   51       0.0128895        1.0          1.0          0.152026    
387090   51       0.0128895        1.0          1.0          0.152026    
387091   51       0.0128895        1.0          1.0          0.152026    
387092   51       0.0128895        1.0          1.0          0.152026    
387093   51       0.0128895        1.0          1.0          0.152026    
387094   51       0.0128895        1.0          1.0          0.152026    
387095   51       0.0128895        1.0          1.0          0.152026    
387096   51       0.0128895        1.0          1.0          0.152026    
387097   51       0.0128895        1.0          1.0          0.152026    
387098   51       0.0128895        1.0          1.0          0.152026    
387099   51       0.0128895        1.0          1.0          0.152026    
387100   51       0.0128895        1.0          1.0          0.152026    
387101   51       0.0128895        1.0          1.0          0.152026    
387102   51       0.00883465       1.0          1.0          0.157177    
387103   51       0.00883465       1.0          1.0          0.157177    
387104   51       0.00883465       1.0          1.0          0.157177    
387105   51       0.00883465       1.0          1.0          0.157177    
387106   51       0.00883465       1.0          1.0          0.157177    
387107   51       0.00883465       1.0          1.0          0.157177    
387108   51       0.00883465       1.0          1.0          0.157177    
387109   51       0.00883465       1.0          1.0          0.157177    
387110   51       0.00883465       1.0          1.0          0.157177    
387111   51       0.00883465       1.0          1.0          0.157177    
387112   51       0.00883465       1.0          1.0          0.157177    
387113   51       0.00883465       1.0          1.0          0.157177    
387114   51       0.00883465       1.0          1.0          0.157177    
387115   51       0.00615134       1.0          1.0          0.162953    
